File hash,Reported family,Source,Report date,Report URL,IOC URL (If any)
df00d1192451268c31c1f8568d1ff472,kegtap,FireEye,10/28/2020,https://www.fireeye.com/blog/threat-research/2020/10/kegtap-and-singlemalt-with-a-ransomware-chaser.html,
6c6a2bfa5846fab374b2b97e65095ec9,beerbot,FireEye,10/28/2020,https://www.fireeye.com/blog/threat-research/2020/10/kegtap-and-singlemalt-with-a-ransomware-chaser.html,
37aa5690094cb6d638d0f13851be4246,singlemalt,FireEye,10/28/2020,https://www.fireeye.com/blog/threat-research/2020/10/kegtap-and-singlemalt-with-a-ransomware-chaser.html,
3176c4a2755ae00f4fffe079608c7b25,stillbot,FireEye,10/28/2020,https://www.fireeye.com/blog/threat-research/2020/10/kegtap-and-singlemalt-with-a-ransomware-chaser.html,
9301564bdd572b0773f105287d8837c4,winekey,FireEye,10/28/2020,https://www.fireeye.com/blog/threat-research/2020/10/kegtap-and-singlemalt-with-a-ransomware-chaser.html,
0796f1c1ea0a142fc1eb7109a44c86cb,corkbot,FireEye,10/28/2020,https://www.fireeye.com/blog/threat-research/2020/10/kegtap-and-singlemalt-with-a-ransomware-chaser.html,
3b980d2af222ec909b948b6bbdd46319,clop,FireEye,7/15/2020,https://www.fireeye.com/blog/threat-research/2020/07/financially-motivated-actors-are-expanding-access-into-ot.html,
b478d340a787b85e086cc951d0696cb1,darkcrystal,FireEye,5/12/2020,https://www.fireeye.com/blog/threat-research/2020/05/analyzing-dark-crystal-rat-backdoor.html,
047af34af65efd5c6ee38eb7ad100a01,darkcrystal,FireEye,5/12/2020,https://www.fireeye.com/blog/threat-research/2020/05/analyzing-dark-crystal-rat-backdoor.html,
064058cf092063a5b69ed8fd2a1a04fe,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
0f841c6332c89eaa7cac14c9d5b1d35b,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
108a298b4ed5b4e77541061f32e55751,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
15d7dd126391b0e7963c562a6cf3992c,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
21a563f958b73d453ad91e251b11855c,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
27c5ecbb94b84c315d56673a851b6cf9,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
2f78ff32cbb3c478865a88276248d419,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
335aba8d135cc2e66549080ec9e8c8b7,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
3bfcba2dd05e1c75f86c008f4d245f62,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
46b98ee908d08f15137e509e5e69db1b,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
5774f35d180c0702741a46d98190ff37,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
5df79164b6d0661277f11691121b1d53,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
658e9deec68cf5d33ee0779f54806cc2,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
65cf08ffaf12e47de8cd37098aac5b33,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
79d137d91be9819930eeb3876e4fbe79,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
8045b3d2d4a6084f14618b028710ce85,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
8205a1106ae91d0b0705992d61e84ab2,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
83b8d994b989f6cbeea3e1a5d68ca5d8,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
868d604146e7e5cb5995934b085846e3,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
87239ce48fc8196a5ab66d8562f48f26,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
89e1ddb8cc86c710ee068d6c6bf300f4,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
910aa49813ee4cc7e4fa0074db5e454a,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
9eb13d56c363df67490bcc2149229e4c,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
a0c5b4adbcd9eb6de9d32537b16c423b,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
a3a3495ae2fc83479baeaf1878e1ea84,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
b02be7a336dcc6635172e0d6ec24c554,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
b40a9eda37493425782bda4a3d9dad58,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
b4d6cb4e52bb525ebe43349076a240df,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
b6786f141148925010122819047d1882,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
b93616a1ea4f4a131cc0507e6c789f94,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
bd9838d84fd77205011e8b0c2bd711e0,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
be537a66d01c67076c8491b05866c894,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
bf2e43ff8542e73c1b27291e0df06afd,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
d2dda72ff2fbbb89bd871c5fc21ee96a,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
d3eaab616883fcf51dcbdb4769dd86df,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
d552be44a11d831e874e05cadafe04b6,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
deebbea18401e8b5e83c410c6d3a8b4e,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
dfa4631ec2b8459b1041168b1b1d5105,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
e57ba11045a4b7bc30bd2d33498ef194,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
e69a8eb94f65480980deaf1ff5a431a6,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
ef95c48e750c1a3b1af8f5446fa04f54,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
f04d404d84be66e64a584d425844b926,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
f457bb5060543db3146291d8c9ad1001,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
f5ecda7dd8bb1c514f93c09cea8ae00d,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
f83cef2bf33a4d43e58b771e81af3ecc,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
fba4cbb7167176990d5a8d24e9505f71,maze,FireEye,5/7/2020,https://www.fireeye.com/blog/threat-research/2020/05/tactics-techniques-procedures-associated-with-maze-ransomware-incidents.html,
a4808a329b071a1a37b8d03b1305b0cb,metaljack,FireEye,4/22/2020,https://www.fireeye.com/blog/threat-research/2020/04/apt32-targeting-chinese-government-in-covid-19-related-espionage.html,
37f7f1f691d42dcad6ae740e6d9cab63,evilnest,FireEye,4/7/2020,https://www.fireeye.com/blog/threat-research/2020/04/code-grafting-to-unpack-malware-in-emulation.html,
9e616a1757cf1d40689f34d867dd742e,silentnight,FireEye,3/27/2020,https://www.fireeye.com/blog/threat-research/2020/03/stimulus-bill-social-engineering-covid-19-financial-compensation-schemes.html,
8ded07a67e779b3d67f362a9591cce225a7198d2b86ec28bbc3e4ee9249da8a5,saigon,FireEye,1/9/2020,https://www.fireeye.com/blog/threat-research/2020/01/saigon-mysterious-ursnif-fork.html,
c6a27a07368abc2b56ea78863f77f996ef4104692d7e8f80c016a62195a02af6,saigon,FireEye,1/9/2020,https://www.fireeye.com/blog/threat-research/2020/01/saigon-mysterious-ursnif-fork.html,
431f83b1af8ab7754615adaef11f1d10201edfef4fc525811c2fcda7605b5f2e ,saigon,FireEye,1/9/2020,https://www.fireeye.com/blog/threat-research/2020/01/saigon-mysterious-ursnif-fork.html,
628cad1433ba2573f5d9fdc6d6ac2c7bd49a8def34e077dbbbffe31fb6b81dc9,saigon,FireEye,1/9/2020,https://www.fireeye.com/blog/threat-research/2020/01/saigon-mysterious-ursnif-fork.html,
7b82cf2cf9d08191c6828c3f62a2f914 ,dridex,FireEye,11/25/2019,https://www.fireeye.com/blog/threat-research/2019/11/fidl-flare-ida-decompiler-library.html,
8d3b3d5b68a1d08485773d70c186d877,messagetap,FireEye,10/31/2019,https://www.fireeye.com/blog/threat-research/2019/10/messagetap-who-is-reading-your-text-messages.html,
2b9244c526e2c2b6d40e79a8c3edb93c,poisonplug,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
04be89ff5d217796bc68678d2508a0d7,poisonplug,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
37e100dd8b2ad8b301b130c2bca3f1ea,poisonplug,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
39fe65a46c03b930ccf0d552ed3c17b1,poisonplug,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
557ff68798c71652db8a85596a4bab72,poisonplug,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
64e09cf2894d6e5ac50207edff787ed7,poisonplug,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
650a3dce1380f9194361e0c7be9ffb97,poisonplug,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
904bbe5ac0d53e74a6cefb14ebd58c0b,poisonplug,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
ee5b707249c562dc916b125e32950c8d,poisonplug,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
ff8d92dfbcda572ef97c142017eec658,poisonplug,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
ffd0f34739c1568797891b9961111464,poisonplug,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
84b69b5d14ba5c5c9258370c9505438f,poisonplug,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
092ae9ce61f6575344c424967bd79437,lowkey,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
7dc6bbc202e039dd989e1e2a93d2ec2d,lowkey,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
7f05d410dc0d1b0e7a3fcc6cdda7a2ff,lowkey,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
c11dd805de683822bf4922aecb9bfef5,lowkey,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
d49c186b1bfd7c9233e5815c2572eb98,lowkey,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
eb37c75369046fb1076450b3c34fb8ab,lowkey,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
8aab5e2834feb68bb645e0bad4fa10bd,lowkey,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
5322816c2567198ad3dfc53d99567d6e,deadeye,FireEye,10/15/2019,https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,
a67d6e87283c34459b4660f19747a306,boostwrite,FireEye,10/10/2019,https://www.fireeye.com/blog/threat-research/2019/10/mahalo-fin7-responding-to-new-tools-and-techniques.html,
af2f4142463f42548b8650a3adf5ceb2,boostwrite,FireEye,10/10/2019,https://www.fireeye.com/blog/threat-research/2019/10/mahalo-fin7-responding-to-new-tools-and-techniques.html,
b338baa673ac007d7af54075ea69660b,tonedeaf,FireEye,7/18/2019,https://www.fireeye.com/blog/threat-research/2019/07/hard-pass-declining-apt34-invite-to-join-their-professional-network.html,
50fb09d53c856dcd0782e1470eaeae35,tonedeaf,FireEye,7/18/2019,https://www.fireeye.com/blog/threat-research/2019/07/hard-pass-declining-apt34-invite-to-join-their-professional-network.html,
021a0f57fe09116a43c27e5133a57a0a,longwatch,FireEye,7/18/2019,https://www.fireeye.com/blog/threat-research/2019/07/hard-pass-declining-apt34-invite-to-join-their-professional-network.html,
d8abe843db508048b4d4db748f92a103,pickpocket,FireEye,7/18/2019,https://www.fireeye.com/blog/threat-research/2019/07/hard-pass-declining-apt34-invite-to-join-their-professional-network.html,
6eca9c2b7cf12c247032aae28419319e,pickpocket,FireEye,7/18/2019,https://www.fireeye.com/blog/threat-research/2019/07/hard-pass-declining-apt34-invite-to-join-their-professional-network.html,
50b1f0391995a0ce5c2d937e880b93ee,quasar,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
47161360b84388d1c254eb68ad3d6dfa,quasar,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
07633a79d28bb8b4ef8a6283b881be0e,quasar,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
dc0ab74129a4be18d823b71a54b0cab0,quasar,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
bbcce9c91489eef00b48841015bb36c1,quasar,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
3ddc543facdc43dc5b1bdfa110fcffa3,quasar,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
5b5060ebb405140f87a1bb65e06c9e29,quasar,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
80b3d1c12fb6aaedc59ce4323b0850fe,quasar,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
d2c6e6b0fbe37685ddb865cf6b523d8c,quasar,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
dca799ab332b1d6b599d909e17d2574c,quasar,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
242f0ab53ac5d194af091296517ec10a,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
5feae6cb9915c6378c4bb68740557d0a,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
5e974179f8ef661a64d8351e6df53104,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
0b85887358fb335ad0dd7ccbc2d64bb4,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
9f88187d774cc9eaf89dc65479c4302d,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
632d08020499a6b5ee4852ecadc79f2e,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
47cfac75d2158bf513bcd1ed5e3dd58c,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
8d8a84790c774adf4c677d2238999eb5,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
860b8735995df9e2de2126d3b8978dbf,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
987826a19f7789912015bb2e9297f38b,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
a012aa7f0863afbb7947b47bbaba642e,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
a6ecfb897ca270dd3516992386349123,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
7e2f581f61b9c7c71518fea601d3eeb3,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
b5a6aef6286dd4222c74257d2f44c4a5,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
0f34508772ac35b9ca8120173c14d5f0 ,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
86d2493a14376fbc007a55295ef93500 ,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
04f1aa35525a44dcaf51d8790d1ca8a0 ,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
634d2a8181d08d5233ca696bb5a9070d ,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
d20ec4fdfc7bbf5356b0646e855eb250,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
5ba785aeb20218ec89175f8aaf2e5809 ,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
b2cf610ba67edabb62ef956b5e177d3a ,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
7e30836458eaad48bf57dc1decc27d09 ,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
df3e16f200eceeade184d6310a24c3f4 ,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
d72448fd432f945bbccc39633757f254 ,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
e8e954e4b01e93f10cefd57fce76de25,ratvermin,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
8ff9bf73e23ce2c31e65874b34c54eac,hiddentear,FireEye,4/16/2019,https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,
1ba398b0a14328b9604eeb5ebf139b40,quasar,FireEye,3/26/2019,https://www.fireeye.com/blog/threat-research/2019/03/winrar-zero-day-abused-in-multiple-campaigns.html,
aac00312a961e81c4af4664c49b4a2b2,azorult,FireEye,3/26/2019,https://www.fireeye.com/blog/threat-research/2019/03/winrar-zero-day-abused-in-multiple-campaigns.html,
119a0fd733bc1a013b0d4399112b8626,azorult,FireEye,3/26/2019,https://www.fireeye.com/blog/threat-research/2019/03/winrar-zero-day-abused-in-multiple-campaigns.html,
2961c52f04b7fdf7ccf6c01ac259d767,netwire,FireEye,3/26/2019,https://www.fireeye.com/blog/threat-research/2019/03/winrar-zero-day-abused-in-multiple-campaigns.html,
94cd86a0a4d747472c2b3f1bc3279d77 ,pupyrat,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
17587668ac577fce0b278420b8eb72ac,pupyrat,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
4b19bccc25750f49c2c1bb462509f84e,pupyrat,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
56f5891f065494fdbb2693cfc9bce9ae,pupyrat,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
974b999186ff434bee3ab6d61411731f,powerton,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
e2d60bb6e3e67591e13b6a8178d89736,powerton,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
bd80fcf5e70a0677ba94b3f7c011440e,powerton,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
4047e238bbcec147f8b97d849ef40ce5,powerton,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
c38069d0bc79acdc28af3820c1123e53,powerton,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
53ae59ed03fa5df3bf738bc0775a91d9,powerton,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
3871aac486ba79215f2155f32d581dc2,powerton,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
2cd286711151efb61a15e2e11736d7d2,powerton,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
5a66480e100d4f14e12fceb60e91371d,powerton,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
f5ac89d406e698e169ba34fea59a780e,powerton,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
4aca006b9afe85b1f11314b39ee270f7,powerton,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
7f4f7e307a11f121d8659ca98bc8ba56,powerton,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
99649d58c0d502b2dfada02124b1504c,powerton,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
f0fe6e9dde998907af76d91ba8f68a05,ruler,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
fa7790abe9ee40556fb3c5524388de0b,poshc2,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
75e680d5fddbdb989812c7ba83e7c425,poshc2,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
129c296c363b6d9da0102aa03878ca7f,poshc2,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
fca0ad319bf8e63431eb468603d50eff,poshc2,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
5832f708fd860c88cbdc088acecec4ea,poshc2,FireEye,12/21/2018,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,
